id,added_on_year,type,bedrooms,bathrooms,town,price
1473,2024,Terraced Duplex,4,4.0,Katampe,180000000.0
1474,2024,Terraced Duplex,4,5.0,Apo,145000000.0
1475,2024,Detached Duplex,6,6.0,Guzape District,1600000000.0
1476,2024,Detached Duplex,7,7.0,Guzape District,1500000000.0
1477,2024,House,4,4.0,Kaura,600000000.0
1478,2024,Terraced Duplex,4,5.0,Lokogoma District,32000000.0
1479,2024,Detached Duplex,7,8.0,Katampe,3000000000.0
1480,2024,Detached Duplex,5,5.0,Katampe,1300000000.0
1481,2024,Flat / Apartment,3,3.0,Jahi,120000000.0
1482,2024,Detached Duplex,5,5.0,Wuye,750000000.0
1483,2024,Detached Duplex,4,4.0,Dakwo,285000000.0
1484,2024,Detached Duplex,5,5.0,Maitama District,2600000000.0
1485,2024,Terraced Duplex,4,7.0,Lugbe District,190000000.0
1486,2024,Detached Duplex,6,7.0,Wuse 2,2300000000.0
1487,2024,Flat / Apartment,1,2.0,Katampe,68000000.0
1488,2024,Detached Duplex,5,5.0,Asokoro District,680000000.0
1489,2024,Detached Duplex,5,5.0,Gwarinpa,280000000.0
1490,2024,Flat / Apartment,3,3.0,Gwarinpa,95000000.0
1491,2024,Flat / Apartment,2,2.0,Gwarinpa,65000000.0
1492,2024,Detached Duplex,6,7.0,Guzape District,1000000000.0
1493,2024,Detached Duplex,5,6.0,Guzape District,700000000.0
1494,2024,Terraced Duplex,4,4.0,Wuse,320000000.0
1495,2024,Detached Duplex,5,5.0,Guzape District,280000000.0
1496,2024,Terraced Duplex,4,4.0,Wuse,600000000.0
1497,2024,Flat / Apartment,3,3.0,Mabushi,150000000.0
1498,2024,Terraced Duplex,4,6.0,Jahi,320000000.0
1499,2024,Flat / Apartment,2,2.0,Life Camp,77000000.0
1500,2024,Flat / Apartment,3,3.0,Gaduwa,100000000.0
1501,2024,Flat / Apartment,3,3.0,Jabi,80000000.0
1502,2024,Flat / Apartment,3,3.0,Kado,140000000.0
1503,2024,Detached Duplex,4,4.0,Lugbe District,195000000.0
1504,2024,Detached Duplex,6,6.0,Jabi,800000000.0
1505,2024,Detached Duplex,9,9.0,Maitama District,3600000000.0
1506,2024,Flat / Apartment,2,2.0,Kubwa,80000000.0
1507,2024,Terraced Duplex,4,4.0,Gwarinpa,150000000.0
1508,2024,Terraced Duplex,4,4.0,Kado,250000000.0
1509,2024,Detached Duplex,7,8.0,Guzape District,1700000000.0
1511,2024,Detached Duplex,5,6.0,Katampe,400000000.0
1512,2024,Detached Duplex,5,5.0,Mbora (Nbora),350000000.0
1513,2024,Flat / Apartment,3,3.0,Mabushi,150000000.0
1514,2024,Detached Duplex,5,5.0,Katampe,150000000.0
1515,2024,Detached Duplex,6,8.0,Guzape District,600000000.0
1516,2024,Flat / Apartment,2,2.0,Gwarinpa,70000000.0
1517,2024,Terraced Duplex,4,5.0,Dakwo,95000000.0
1518,2024,Detached Duplex,5,6.0,Lugbe District,60000000.0
1519,2024,Terraced Duplex,5,5.0,Jahi,250000000.0
1520,2024,Terraced Duplex,5,5.0,Durumi,140000000.0
1522,2024,Detached Duplex,6,6.0,Asokoro District,900000000.0
1523,2024,Detached Duplex,6,9.0,Garki,600000000.0
1524,2024,Terraced Duplex,4,4.0,Jabi,550000000.0
1525,2023,Terraced Duplex,4,4.0,Life Camp,90000000.0
1526,2024,Flat / Apartment,2,2.0,Garki,85000000.0
1527,2024,Detached Duplex,6,7.0,Kado,480000000.0
1528,2024,Flat / Apartment,2,3.0,Wuye,75000000.0
1529,2024,Terraced Duplex,4,4.0,Durumi,150000000.0
1530,2024,Detached Duplex,4,4.0,Apo,220000000.0
1531,2024,Detached Duplex,5,5.0,Wuye,700000000.0
1532,2024,Flat / Apartment,2,2.0,Kaura,65000000.0
1533,2024,Flat / Apartment,2,2.0,Guzape District,85000000.0
1534,2024,Detached Duplex,5,6.0,Jahi,430000000.0
1535,2024,Terraced Duplex,5,6.0,Jahi,620000000.0
1537,2024,Detached Duplex,6,7.0,Maitama District,4000000000.0
1538,2024,Detached Duplex,4,5.0,Lugbe District,240000000.0
1539,2024,Terraced Duplex,4,5.0,Kado,240000000.0
1540,2024,Detached Duplex,4,5.0,Lugbe District,170000000.0
1541,2024,House,5,5.0,Katampe,450000000.0
1542,2024,Detached Duplex,6,6.0,Asokoro District,6000000000.0
1543,2024,Terraced Duplex,4,4.0,Kado,200000000.0
1544,2024,Terraced Duplex,4,4.0,Jabi,1500000000.0
1545,2024,Detached Duplex,7,10.0,Katampe,2700000000.0
1546,2024,Flat / Apartment,3,3.0,Mabushi,85000000.0
1547,2024,Detached Duplex,5,6.0,Asokoro District,850000000.0
1548,2024,Flat / Apartment,2,2.0,Mpape,55000000.0
1549,2024,Terraced Duplex,5,6.0,Mabushi,230000000.0
1550,2024,Flat / Apartment,2,2.0,Mabushi,70000000.0
1551,2024,Detached Duplex,8,10.0,Wuye,900000000.0
1552,2024,Flat / Apartment,2,3.0,Maitama District,4500000000.0
1553,2024,Terraced Duplex,4,4.0,Gwarinpa,160000000.0
1554,2024,Detached Duplex,6,6.0,Asokoro District,850000000.0
1555,2024,Detached Duplex,7,9.0,Asokoro District,1500000000.0
1556,2024,Flat / Apartment,3,3.0,Katampe,115000000.0
1557,2024,Flat / Apartment,2,2.0,Kubwa,80000000.0
1558,2024,Detached Bungalow,4,5.0,Kubwa,100000000.0
1559,2024,Detached Duplex,6,6.0,Guzape District,900000000.0
1560,2024,Terraced Duplex,4,4.0,Katampe,120000000.0
1561,2024,Terraced Duplex,4,4.0,Jahi,280000000.0
1562,2024,Terraced Duplex,4,4.0,Gwarinpa,180000000.0
1563,2024,Terraced Duplex,4,4.0,Jahi,250000000.0
1564,2024,Terraced Duplex,4,4.0,Wuse,360000000.0
1565,2024,Terraced Duplex,4,4.0,Utako,600000000.0
1566,2024,Detached Duplex,4,4.0,Asokoro District,1000000000.0
1567,2024,Detached Duplex,5,6.0,Gwarinpa,450000000.0
1568,2024,Detached Duplex,5,5.0,Guzape District,600000000.0
1569,2024,Detached Duplex,9,9.0,Maitama District,5500000000.0
1570,2024,Detached Duplex,4,4.0,Life Camp,400000000.0
1571,2024,Detached Duplex,7,7.0,Maitama District,1200000000.0
1572,2024,Detached Duplex,6,6.0,Kubwa,200000000.0
1573,2024,Detached Duplex,6,7.0,Kaura,430000000.0
1574,2024,House,2,3.0,Galadimawa,75000000.0
1575,2024,Detached Duplex,6,6.0,Guzape District,800000000.0
1576,2024,Detached Duplex,6,7.0,Guzape District,600000000.0
1577,2024,Terraced Duplex,4,4.0,Kaura,250000000.0
1578,2024,Flat / Apartment,3,3.0,Jahi,200000000.0
1579,2023,Terraced Duplex,5,5.0,Kado,200000000.0
1580,2024,Terraced Duplex,6,6.0,Jahi,400000000.0
1581,2024,Terraced Duplex,4,4.0,Jahi,250000000.0
1582,2024,Flat / Apartment,3,3.0,Idu Industrial,90000000.0
1583,2023,Detached Duplex,7,8.0,Gwarinpa,400000000.0
1584,2023,Detached Duplex,5,6.0,Gwarinpa,350000000.0
1585,2023,Detached Duplex,7,8.0,Gwarinpa,400000000.0
1586,2023,House,9,9.0,Katampe,1100000000.0
1587,2024,Detached Duplex,5,6.0,Guzape District,550000000.0
1588,2024,Terraced Duplex,4,5.0,Guzape District,300000000.0
1589,2023,Detached Duplex,5,6.0,Asokoro District,600000000.0
1590,2023,Detached Duplex,5,6.0,Asokoro District,1200000000.0
1591,2023,Detached Duplex,6,6.0,Maitama District,2200000000.0
1592,2023,Detached Duplex,8,10.0,Maitama District,5500000000.0
1593,2023,Detached Bungalow,3,4.0,Gwarinpa,130000000.0
1594,2023,Detached Duplex,4,5.0,Gwarinpa,380000000.0
1595,2023,Detached Duplex,6,7.0,Apo,600000000.0
1596,2023,Detached Duplex,6,7.0,Asokoro District,1200000000.0
1597,2024,Terraced Duplex,4,5.0,Life Camp,205000000.0
1598,2024,Detached Duplex,6,7.0,Katampe,450000000.0
1599,2024,Terraced Duplex,5,5.0,Jahi,450000000.0
1600,2024,Detached Duplex,7,7.0,Katampe,800000000.0
1601,2023,Detached Duplex,5,5.0,Guzape District,600000000.0
1602,2024,Detached Duplex,7,7.0,Gwarinpa,750000000.0
1603,2023,House,3,3.0,Lugbe District,100000000.0
1604,2024,Terraced Duplex,4,5.0,Life Camp,850000000.0
1605,2024,Detached Duplex,7,7.0,Gwarinpa,750000000.0
1606,2024,Flat / Apartment,3,4.0,Jahi,120000000.0
1607,2024,Detached Duplex,5,6.0,Asokoro District,850000000.0
1608,2024,Terraced Duplex,5,5.0,Katampe,400000000.0
1609,2024,Flat / Apartment,3,4.0,Katampe,130000000.0
1610,2024,Terraced Duplex,4,5.0,Garki,250000000.0
1611,2024,Detached Duplex,4,5.0,Mabushi,190000000.0
1612,2024,Detached Duplex,7,8.0,Katampe,3000000000.0
1613,2024,Detached Duplex,7,8.0,Katampe,3000000000.0
1614,2024,Detached Duplex,5,6.0,Katampe,800000000.0
1615,2024,Detached Duplex,4,5.0,Guzape District,450000000.0
1616,2024,Detached Duplex,5,5.0,Jahi,450000000.0
1617,2024,Terraced Duplex,4,4.0,Life Camp,280000000.0
1618,2024,Terraced Duplex,5,5.0,Life Camp,1000000000.0
1619,2024,Flat / Apartment,4,4.0,Jahi,140000000.0
1620,2024,Flat / Apartment,3,4.0,Katampe,130000000.0
1621,2024,Terraced Duplex,4,5.0,Guzape District,350000000.0
1622,2024,Terraced Duplex,5,6.0,Jahi,360000000.0
1623,2024,Detached Duplex,7,8.0,Guzape District,2600000000.0
1624,2024,Detached Duplex,7,8.0,Guzape District,1500000000.0
1625,2024,Detached Duplex,5,6.0,Asokoro District,850000000.0
1626,2024,Flat / Apartment,2,2.0,Jahi,120000000.0
1627,2024,Detached Duplex,5,5.0,Katampe,450000000.0
1628,2024,Flat / Apartment,3,3.0,Garki,650000000.0
1629,2024,Flat / Apartment,2,3.0,Mbora (Nbora),85000000.0
1630,2024,Terraced Duplex,4,5.0,Dakibiyu,350000000.0
1631,2023,Flat / Apartment,3,3.0,Life Camp,66000000.0
1632,2023,Detached Duplex,5,5.0,Gwarinpa,270000000.0
1633,2024,Detached Duplex,6,6.0,Kado,350000000.0
1634,2024,Detached Duplex,6,6.0,Guzape District,950000000.0
1635,2024,Detached Duplex,5,5.0,Lugbe District,100000000.0
1636,2024,Terraced Duplex,5,6.0,Mabushi,280000000.0
1637,2024,Detached Duplex,6,6.0,Idu Industrial,300000000.0
1638,2024,Flat / Apartment,3,4.0,Gwarinpa,35000000.0
1639,2024,Detached Duplex,7,8.0,Asokoro District,1700000000.0
1640,2024,Terraced Duplex,4,5.0,Jahi,270000000.0
1641,2024,Detached Bungalow,3,4.0,Gwarinpa,150000000.0
1642,2024,Detached Duplex,5,5.0,Life Camp,300000000.0
1643,2024,Detached Bungalow,3,3.0,Gaduwa,250000000.0
1644,2024,Detached Duplex,5,6.0,Guzape District,700000000.0
1647,2024,Detached Duplex,7,8.0,Gwarinpa,800000000.0
1648,2024,Detached Bungalow,4,4.0,Wuse,350000000.0
1649,2024,Flat / Apartment,2,2.0,Gudu,150000000.0
1650,2024,Detached Duplex,3,3.0,Lugbe District,200000000.0
1651,2024,Detached Duplex,6,6.0,Kado,355000000.0
1652,2024,Terraced Duplex,4,5.0,Guzape District,365000000.0
1653,2024,Flat / Apartment,5,5.0,Garki,500000000.0
1654,2024,Detached Duplex,4,5.0,Katampe,500000000.0
1655,2024,Terraced Duplex,3,4.0,Apo,105000000.0
1656,2024,Flat / Apartment,2,3.0,Idu Industrial,60000000.0
1657,2024,Terraced Duplex,4,4.0,Gwarinpa,270000000.0
1658,2024,Detached Duplex,6,7.0,Gwarinpa,650000000.0
1659,2024,Terraced Duplex,4,5.0,Jahi,300000000.0
1660,2024,Detached Duplex,6,7.0,Lugbe District,190000000.0
1661,2024,Terraced Duplex,4,5.0,Life Camp,170000000.0
1662,2024,Flat / Apartment,3,4.0,Jahi,1200000000.0
1663,2024,Terraced Duplex,4,4.0,Durumi,250000000.0
1664,2024,Terraced Duplex,4,4.0,Life Camp,35000000000.0
1665,2024,Detached Duplex,5,5.0,Katampe,500000000.0
1666,2024,Terraced Duplex,4,4.0,Apo,140000000.0
1667,2023,Detached Duplex,7,7.0,Wuye,750000000.0
1668,2024,Detached Duplex,5,5.0,Jahi,420000000.0
1669,2024,Terraced Duplex,4,4.0,Jahi,200000000.0
1670,2024,Terraced Duplex,4,5.0,Jahi,250000000.0
1671,2024,Detached Bungalow,3,3.0,Karsana,65000000.0
1672,2024,Terraced Duplex,4,5.0,Wuse,350000000.0
1673,2024,Detached Duplex,7,7.0,Asokoro District,4500000000.0
1674,2024,Terraced Duplex,5,5.0,Durumi,300000000.0
1675,2024,Terraced Duplex,4,4.0,Life Camp,280000000.0
1676,2024,Terraced Duplex,4,4.0,Guzape District,220000000.0
1677,2024,Flat / Apartment,2,3.0,Gwarinpa,70000000.0
1678,2023,Detached Duplex,5,5.0,Maitama District,3000000000.0
1679,2024,Detached Duplex,5,5.0,Apo,305000000.0
1680,2024,House,5,6.0,Gaduwa,500000000.0
1681,2024,Detached Duplex,5,5.0,Guzape District,350000000.0
1682,2024,House,5,6.0,Maitama District,2300000000.0
1683,2024,Detached Duplex,4,4.0,Apo,165000000.0
1684,2023,Detached Duplex,8,10.0,Asokoro District,7500000000.0
1685,2024,Flat / Apartment,3,3.0,Lugbe District,45000000.0
1686,2024,Flat / Apartment,1,2.0,Durumi,55000000.0
1687,2024,Detached Duplex,6,7.0,Katampe,1300000000.0
1688,2024,Terraced Duplex,5,5.0,Life Camp,220000000.0
1689,2024,Detached Duplex,4,5.0,Life Camp,135000000.0
1690,2024,Detached Duplex,4,5.0,Guzape District,450000000.0
1691,2024,Detached Duplex,5,6.0,Apo,1200000000.0
1692,2024,Terraced Duplex,5,6.0,Jahi,400000000.0
1693,2024,Detached Duplex,5,5.0,Gwarinpa,350000000.0
1694,2024,Flat / Apartment,2,2.0,Gwarinpa,42000000.0
1695,2024,Detached Bungalow,4,4.0,Gwarinpa,185000000000.0
1696,2024,Flat / Apartment,2,2.0,Gwarinpa,53000000.0
1697,2024,Flat / Apartment,2,2.0,Lugbe District,70000000.0
1698,2023,Detached Duplex,7,6.0,Gwarinpa,350000000.0
1699,2023,Detached Duplex,5,5.0,Gwarinpa,200000000.0
1700,2023,Terraced Duplex,4,5.0,Life Camp,85000000.0
1701,2023,Terraced Duplex,4,4.0,Life Camp,60000000.0
1702,2023,Detached Duplex,7,7.0,Gwarinpa,800000000.0
1703,2023,Flat / Apartment,2,2.0,Life Camp,24000000.0
1704,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
1705,2024,Terraced Duplex,4,4.0,Katampe,170000000.0
1706,2024,Flat / Apartment,3,3.0,Kubwa,90000000.0
1707,2024,Detached Duplex,4,4.0,Gwarinpa,230000000.0
1708,2024,Detached Duplex,5,5.0,Gwarinpa,280000000.0
1709,2024,Terraced Duplex,3,3.0,Wuse 2,350000000.0
1710,2024,Detached Bungalow,3,5.0,Karsana,200000000.0
1711,2024,Terraced Duplex,4,4.0,Guzape District,280000000.0
1712,2024,Detached Duplex,5,5.0,Gwarinpa,550000000.0
1713,2024,Flat / Apartment,2,2.0,Katampe,100000000.0
1714,2024,Detached Duplex,8,8.0,Gwarinpa,550000000.0
1715,2024,Terraced Duplex,4,5.0,Apo,180000000.0
1716,2024,Terraced Duplex,3,4.0,Asokoro District,135000000.0
1717,2024,Flat / Apartment,3,3.0,Wuye,100000000.0
1718,2024,Detached Duplex,6,9.0,Asokoro District,600000000.0
1719,2024,Detached Duplex,7,7.0,Gwarinpa,520000000.0
1720,2024,Detached Duplex,7,9.0,Gwarinpa,460000000.0
1722,2024,Flat / Apartment,3,3.0,Wuye,100000000.0
1723,2024,Terraced Duplex,4,5.0,Jabi,210000000.0
1724,2024,Detached Duplex,7,7.0,Katampe,1300000000.0
1726,2024,House,2,3.0,Jahi,89325600.0
1727,2024,Detached Duplex,5,5.0,Idu Industrial,200000000.0
1728,2024,Terraced Duplex,4,4.0,Guzape District,1350000000.0
1729,2024,Detached Duplex,6,7.0,Maitama District,3500000000.0
1731,2024,Flat / Apartment,2,2.0,Life Camp,45000000.0
1732,2024,Detached Duplex,5,6.0,Lugbe District,180000000.0
1733,2024,Detached Bungalow,3,4.0,Lugbe District,60000000.0
1734,2024,Detached Duplex,7,8.0,Karsana,500000000.0
1735,2024,Detached Duplex,6,6.0,Apo,330000000.0
1736,2024,Detached Bungalow,3,2.0,Lugbe District,58000000.0
1737,2024,Detached Duplex,5,6.0,Life Camp,300000000.0
1738,2024,Terraced Duplex,4,4.0,Karmo,78000000.0
1739,2024,Flat / Apartment,2,2.0,Karmo,58000000.0
1740,2024,Terraced Duplex,4,5.0,Karmo,200000000.0
1741,2024,Detached Duplex,3,3.0,Lugbe District,78000000.0
1742,2024,Detached Duplex,4,4.0,Guzape District,380000000.0
1743,2024,Flat / Apartment,1,1.0,Lugbe District,15000000.0
1744,2024,Detached Duplex,5,6.0,Guzape District,3500000000.0
1745,2023,Detached Duplex,6,7.0,Asokoro District,750000000.0
1746,2024,Terraced Duplex,3,3.0,Asokoro District,90000000.0
1747,2024,Detached Duplex,6,6.0,Galadimawa,190000000.0
1748,2024,Detached Duplex,7,8.0,Maitama District,2400000000.0
1749,2024,Detached Duplex,6,6.0,Katampe,1300000000.0
1750,2024,Terraced Duplex,3,4.0,Lokogoma District,60000000.0
1751,2024,Detached Bungalow,3,3.0,Galadimawa,240000000.0
1752,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
1753,2024,Terraced Duplex,4,4.0,Karmo,200000000.0
1754,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
1755,2024,Detached Bungalow,3,4.0,Idu Industrial,30000000.0
1756,2024,Flat / Apartment,3,4.0,Gwarinpa,70000000.0
1757,2024,Detached Duplex,7,8.0,Gwarinpa,750000000.0
1758,2024,Flat / Apartment,4,4.0,Mbora (Nbora),60000000.0
1759,2024,House,5,5.0,Life Camp,650000000.0
1760,2024,Detached Duplex,4,4.0,Asokoro District,570000000.0
1761,2024,Terraced Duplex,4,4.0,Apo,110000000.0
1762,2024,Terraced Duplex,4,4.0,Idu Industrial,125000000.0
1763,2024,Flat / Apartment,2,2.0,Idu Industrial,60300000.0
1764,2024,Detached Bungalow,3,3.0,Lokogoma District,140000000.0
1765,2024,Terraced Duplex,4,4.0,Wuse,445000000.0
1766,2024,Flat / Apartment,3,3.0,Gwarinpa,60000000.0
1767,2024,Detached Duplex,6,6.0,Kyami,150000000.0
1768,2024,Flat / Apartment,3,4.0,Jahi,90000000.0
1769,2024,Terraced Duplex,4,4.0,Apo,210000000.0
1770,2024,Terraced Duplex,4,4.0,Apo,105000000.0
1771,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
1772,2024,Detached Duplex,6,7.0,Life Camp,290000000.0
1773,2024,Detached Duplex,4,5.0,Asokoro District,570000000.0
1774,2024,Detached Duplex,5,6.0,Guzape District,550000000.0
1775,2024,Detached Duplex,7,8.0,Guzape District,3300000000.0
1776,2024,Detached Duplex,8,9.0,Maitama District,4000000000.0
1777,2024,Detached Duplex,6,7.0,Asokoro District,550000000.0
1778,2024,Detached Duplex,6,7.0,Maitama District,1400000000.0
1779,2024,Detached Duplex,6,7.0,Guzape District,920000000.0
1780,2024,Detached Duplex,6,6.0,Guzape District,450000000.0
1781,2024,Terraced Duplex,5,5.0,Guzape District,350000000.0
1782,2024,Flat / Apartment,2,2.0,Guzape District,80000000.0
1783,2024,Detached Bungalow,3,3.0,Gwarinpa,120000000.0
1784,2024,Flat / Apartment,2,2.0,Wupa,60000000.0
1785,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
1786,2024,Flat / Apartment,3,4.0,Lugbe District,52000000.0
1787,2024,Flat / Apartment,3,3.0,Katampe,140000000.0
1788,2024,Detached Duplex,7,7.0,Kaura,600000000.0
1789,2024,Detached Duplex,5,5.0,Wuye,510000000.0
1790,2024,Terraced Duplex,4,5.0,Life Camp,55000000.0
1791,2024,Terraced Duplex,4,4.0,Utako,300000000.0
1792,2024,Detached Duplex,5,5.0,Maitama District,950000000.0
1793,2024,Detached Duplex,4,4.0,Lugbe District,50000000.0
1794,2024,Terraced Duplex,4,5.0,Jahi,150000000.0
1795,2024,Detached Bungalow,2,3.0,Lugbe District,58000000.0
1796,2024,Detached Duplex,4,4.0,Dakwo,100000000.0
1798,2024,Terraced Duplex,4,4.0,Life Camp,160000000.0
1799,2024,Detached Duplex,7,7.0,Gwarinpa,500000000.0
1800,2024,Detached Duplex,6,6.0,Guzape District,1300000000.0
1801,2024,Flat / Apartment,3,4.0,Jahi,120000000.0
1802,2024,Detached Duplex,5,5.0,Guzape District,500000000.0
1803,2024,Flat / Apartment,3,4.0,Jahi,120000000.0
1804,2024,Detached Duplex,7,8.0,Jahi,500000000.0
1805,2023,Detached Duplex,5,6.0,Maitama District,4000000000.0
1806,2024,Detached Duplex,6,7.0,Asokoro District,1600000000.0
1807,2024,Terraced Duplex,4,4.0,Maitama District,650000000.0
1808,2024,Terraced Duplex,5,5.0,Dakibiyu,350000000.0
1809,2024,Detached Duplex,4,6.0,Guzape District,370000000.0
1810,2024,Detached Duplex,5,6.0,Guzape District,500000000.0
1811,2024,Detached Duplex,5,5.0,Lokogoma District,260000000.0
1812,2024,Detached Duplex,9,9.0,Maitama District,4000000000.0
1813,2023,Flat / Apartment,3,3.0,Life Camp,85000000.0
1814,2024,Detached Duplex,4,5.0,Katampe,500000000.0
1815,2024,Terraced Duplex,4,4.0,Katampe,145000000.0
1816,2024,Detached Duplex,4,5.0,Life Camp,175000000.0
1817,2023,Detached Duplex,4,4.0,Jahi,250000000.0
1818,2023,Flat / Apartment,3,3.0,Wuye,100000000.0
1819,2024,Flat / Apartment,3,3.0,Mabushi,135000000.0
1820,2024,Detached Duplex,5,5.0,Wuye,600000000.0
1821,2024,Terraced Duplex,5,5.0,Life Camp,150000000.0
1822,2024,Terraced Duplex,4,4.0,Dakibiyu,180000000.0
1823,2024,Detached Duplex,6,6.0,Katampe,550000000.0
1824,2024,Flat / Apartment,3,3.0,Apo,90000000.0
1825,2024,Terraced Duplex,4,5.0,Life Camp,350000000.0
1826,2024,Terraced Duplex,4,4.0,Maitama District,450000000.0
1827,2024,Terraced Duplex,4,4.0,Guzape District,200000000.0
1828,2024,Terraced Duplex,5,5.0,Gaduwa,140000000.0
1829,2024,Terraced Duplex,4,4.0,Apo,135000000.0
1830,2024,Flat / Apartment,3,3.0,Dakibiyu,120000000.0
1831,2024,Detached Duplex,6,6.0,Life Camp,300000000.0
1832,2024,Detached Duplex,4,4.0,Lokogoma District,150000000.0
1833,2024,Flat / Apartment,2,3.0,Guzape District,130000000.0
1834,2024,Terraced Duplex,4,4.0,Lugbe District,135000000.0
1835,2024,Flat / Apartment,2,3.0,Lugbe District,48000000.0
1836,2024,Flat / Apartment,3,4.0,Guzape District,154000000.0
1837,2024,Flat / Apartment,3,4.0,Kaura,65000000.0
1838,2024,Flat / Apartment,5,5.0,Apo,300000000.0
1839,2024,Terraced Duplex,3,4.0,Gaduwa,100000000.0
1841,2024,Detached Duplex,4,4.0,Karsana,120000000.0
1842,2024,Detached Bungalow,3,3.0,Mararaba,30000000.0
1843,2024,Flat / Apartment,3,3.0,Jahi,100000000.0
1844,2024,Terraced Duplex,4,4.0,Life Camp,300000000.0
1845,2024,Detached Bungalow,4,4.0,Gwarinpa,200000000.0
1846,2024,Flat / Apartment,3,3.0,Katampe,75000000.0
1847,2024,Detached Duplex,6,7.0,Kukwaba,500000000.0
1848,2024,Terraced Duplex,4,5.0,Wuse,315000000.0
1849,2024,Detached Duplex,6,7.0,Gwarinpa,500000000.0
1850,2024,Detached Duplex,4,4.0,Jahi,220000000.0
1851,2024,Detached Duplex,5,5.0,Apo,320000000.0
1852,2024,Detached Duplex,4,4.0,Jahi,220000000.0
1853,2024,Flat / Apartment,3,3.0,Jahi,120000000.0
1854,2024,Flat / Apartment,3,3.0,Jahi,125000000.0
1855,2024,Detached Duplex,6,6.0,Asokoro District,7200000000.0
1856,2024,Terraced Duplex,4,4.0,Wuse 2,490000000.0
1857,2024,Flat / Apartment,3,4.0,Life Camp,65000000.0
1859,2024,Detached Duplex,5,5.0,Apo,350000000.0
1860,2024,Detached Duplex,7,7.0,Guzape District,2700000000.0
1861,2024,Detached Duplex,5,6.0,Katampe,1200000000.0
1862,2024,Terraced Duplex,4,4.0,Durumi,180000000.0
1863,2024,Terraced Duplex,5,6.0,Maitama District,800000000.0
1864,2024,Detached Duplex,7,8.0,Guzape District,1400000000.0
1865,2024,Terraced Duplex,5,6.0,Wuye,350000000.0
1866,2024,Detached Duplex,7,8.0,Guzape District,2200000000.0
1867,2024,Terraced Duplex,4,5.0,Guzape District,250000000.0
1869,2024,Detached Duplex,7,7.0,Gwarinpa,450000000.0
1870,2024,Terraced Duplex,4,5.0,Life Camp,280000000.0
1871,2024,Terraced Duplex,4,4.0,Gwarinpa,150000000.0
1872,2024,Detached Duplex,7,7.0,Gwarinpa,350000000.0
1874,2024,House,3,4.0,Apo,26086605.0
1875,2024,Detached Duplex,5,5.0,Katampe,800000000.0
1876,2024,Terraced Duplex,4,4.0,Kubwa,95000000.0
1877,2024,Detached Duplex,7,7.0,Karsana,450000000.0
1878,2024,Detached Duplex,7,7.0,Asokoro District,3500000000.0
1879,2024,Terraced Duplex,4,4.0,Jahi,230000000.0
1880,2024,Detached Duplex,4,4.0,Jabi,270000000.0
1881,2024,Terraced Duplex,4,4.0,Jabi,140000000.0
1882,2024,Detached Duplex,6,6.0,Guzape District,950000000.0
1883,2024,Detached Duplex,5,5.0,Idu Industrial,230000000.0
1884,2024,Detached Duplex,5,6.0,Katampe,400000000.0
1885,2024,Detached Duplex,6,7.0,Maitama District,2000000000.0
1886,2024,Detached Duplex,6,6.0,Guzape District,350000000.0
1887,2024,Detached Duplex,4,4.0,Dakwo,170000000.0
1888,2024,Detached Duplex,6,6.0,Gaduwa,190000000.0
1889,2024,Detached Duplex,6,6.0,Maitama District,3500000000.0
